(base) % python dtree.py pendigits_training.txt pendigits_test.txt randomized
Object Index = 0, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3123, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3124, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3125, Result = 3, True Class = 7, Accuracy = 0
Object Index = 3126, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3127, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3128, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3129, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3130, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3131, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3132, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3133, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3134, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3135, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3136, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3137, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3138, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3139, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3140, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3141, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3142, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3143, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3144, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3145, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3146, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3147, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3148, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3149, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3150, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3151, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3152, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3153, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3154, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3155, Result = 1, True Class = 7, Accuracy = 0
Object Index = 3156, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3157, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3158, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3159, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3160, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3161, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3162, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3163, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3164, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3165, Result = 3, True Class = 9, Accuracy = 0
Object Index = 3166, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3167, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3168, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3169, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3170, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3171, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3172, Result = 9, True Class = 5, Accuracy = 0
Object Index = 3173, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3174, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3175, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3176, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3177, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3178, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3179, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3180, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3181, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3182, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3183, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3184, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3185, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3186, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3187, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3188, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3189, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3190, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3191, Result = 3, True Class = 1, Accuracy = 0
Object Index = 3192, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3193, Result = 1, True Class = 7, Accuracy = 0
Object Index = 3194, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3195, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3196, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3197, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3198, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3199, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3200, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3201, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3202, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3203, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3204, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3205, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3206, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3207, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3208, Result = 2, True Class = 1, Accuracy = 0
Object Index = 3209, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3210, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3211, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3212, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3213, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3214, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3215, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3216, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3217, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3218, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3219, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3220, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3221, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3222, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3223, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3224, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3225, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3226, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3227, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3228, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3229, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3230, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3231, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3232, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3233, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3234, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3235, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3236, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3237, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3238, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3239, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3240, Result = 5, True Class = 4, Accuracy = 0
Object Index = 3241, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3242, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3243, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3244, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3245, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3246, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3247, Result = 2, True Class = 1, Accuracy = 0
Object Index = 3248, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3249, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3250, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3251, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3252, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3253, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3254, Result = 3, True Class = 5, Accuracy = 0
Object Index = 3255, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3256, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3257, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3258, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3259, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3260, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3261, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3262, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3263, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3264, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3265, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3266, Result = 2, True Class = 1, Accuracy = 0
Object Index = 3267, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3268, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3269, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3270, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3271, Result = 5, True Class = 4, Accuracy = 0
Object Index = 3272, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3273, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3274, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3275, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3276, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3277, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3278, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3279, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3280, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3281, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3282, Result = 4, True Class = 3, Accuracy = 0
Object Index = 3283, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3284, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3285, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3286, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3287, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3288, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3289, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3290, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3291, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3292, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3293, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3294, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3295, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3296, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3297, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3298, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3299, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3300, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3301, Result = 3, True Class = 5, Accuracy = 0
Object Index = 3302, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3303, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3304, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3305, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3306, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3307, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3308, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3309, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3310, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3311, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3312, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3313, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3314, Result = 7, True Class = 4, Accuracy = 0
Object Index = 3315, Result = 2, True Class = 1, Accuracy = 0
Object Index = 3316, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3317, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3318, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3319, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3320, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3321, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3322, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3323, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3324, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3325, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3326, Result = 5, True Class = 1, Accuracy = 0
Object Index = 3327, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3328, Result = 0, True Class = 0, Accuracy = 1
Object Index = 3329, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3330, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3331, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3332, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3333, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3334, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3335, Result = 9, True Class = 4, Accuracy = 0
Object Index = 3336, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3337, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3338, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3339, Result = 8, True Class = 6, Accuracy = 0
Object Index = 3340, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3341, Result = 6, True Class = 5, Accuracy = 0
Object Index = 3342, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3343, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3344, Result = 3, True Class = 9, Accuracy = 0
Object Index = 3345, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3346, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3347, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3348, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3349, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3350, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3351, Result = 7, True Class = 9, Accuracy = 0
Object Index = 3352, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3353, Result = 3, True Class = 9, Accuracy = 0
Object Index = 3354, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3355, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3356, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3357, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3358, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3359, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3360, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3361, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3362, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3363, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3364, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3365, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3366, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3367, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3368, Result = 6, True Class = 4, Accuracy = 0
Object Index = 3369, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3370, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3371, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3372, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3373, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3374, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3375, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3376, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3377, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3378, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3379, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3380, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3381, Result = 9, True Class = 9, Accuracy = 1
Object Index = 3382, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3383, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3384, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3385, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3386, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3387, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3388, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3389, Result = 6, True Class = 6, Accuracy = 1
Object Index = 3390, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3391, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3392, Result = 5, True Class = 5, Accuracy = 1
Object Index = 3393, Result = 3, True Class = 3, Accuracy = 1
Object Index = 3394, Result = 2, True Class = 2, Accuracy = 1
Object Index = 3395, Result = 4, True Class = 4, Accuracy = 1
Object Index = 3396, Result = 7, True Class = 7, Accuracy = 1
Object Index = 3397, Result = 8, True Class = 8, Accuracy = 1
Object Index = 3398, Result = 1, True Class = 1, Accuracy = 1
Object Index = 3399, Result = 1, True Class = 2, Accuracy = 0
